ID,Jurisdiction,State,District_Type,District_Number,Candidate_Name,Party,Total_Amount,Total_For,Total_Against,PAC_Name,PAC_Type,PAC_ID,ID_Type,Citation_URL
ENVIRONMENT AMERICA INC. VOTER ACTION_75,Federal Office,PA,U.S. House,16,Kristy Gnibus,D,75.00,75.00,0.00,ENVIRONMENT AMERICA INC. VOTER ACTION,PAC,C00442024,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00442020&cycle=2024
ENVIRONMENT AMERICA INC. VOTER ACTION_1000,Federal Office,NM,U.S. House,1,Debra Haaland,D,1000.00,1000.00,0.00,ENVIRONMENT AMERICA INC. VOTER ACTION,PAC,C00442025,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00442020&cycle=2025
ENVIRONMENT AMERICA INC. VOTER ACTION_5000,Federal Office,NJ,U.S. House,3,Andy Kim,D,5000.00,5000.00,0.00,ENVIRONMENT AMERICA INC. VOTER ACTION,PAC,C00442026,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00442020&cycle=2026
ENVIRONMENT AMERICA INC. VOTER ACTION_1000,Federal Office,NM,U.S. House,3,Teresa Leger,D,1000.00,1000.00,0.00,ENVIRONMENT AMERICA INC. VOTER ACTION,PAC,C00442027,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00442020&cycle=2027
ENVIRONMENT AMERICA INC. VOTER ACTION_2800,Federal Office,NJ,U.S. House,7,Tom Malinowski,D,2800.00,2800.00,0.00,ENVIRONMENT AMERICA INC. VOTER ACTION,PAC,C00442028,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00442020&cycle=2028
ENVIRONMENT AMERICA INC. VOTER ACTION_2500,Federal Office,NJ,U.S. House,6,Frank Jr Pallone,D,2500.00,2500.00,0.00,ENVIRONMENT AMERICA INC. VOTER ACTION,PAC,C00442029,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00442020&cycle=2029
ENVIRONMENT AMERICA INC. VOTER ACTION_1000,Federal Office,WA,U.S. House,8,Kim Schrier,D,1000.00,1000.00,0.00,ENVIRONMENT AMERICA INC. VOTER ACTION,PAC,C00442030,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00442020&cycle=2030
ENVIRONMENT AMERICA INC. VOTER ACTION_2020,Federal Office,TX,U.S. House,10,Mike Siegel,D,2020.00,2020.00,0.00,ENVIRONMENT AMERICA INC. VOTER ACTION,PAC,C00442031,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00442020&cycle=2031
ENVIRONMENT AMERICA INC. VOTER ACTION_100,Federal Office,MI,U.S. House,8,Elissa Slotkin,D,100.00,100.00,0.00,ENVIRONMENT AMERICA INC. VOTER ACTION,PAC,C00442032,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00442020&cycle=2032
ENVIRONMENT AMERICA INC. VOTER ACTION_4032,Federal Office,NM,U.S. House,2,Xochitl Torres Small,D,4032.00,4032.00,0.00,ENVIRONMENT AMERICA INC. VOTER ACTION,PAC,C00442033,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00442020&cycle=2033
ENVIRONMENT AMERICA INC. VOTER ACTION_100,Federal Office,MI,U.S. House,11,Haley Stevens,D,100.00,100.00,0.00,ENVIRONMENT AMERICA INC. VOTER ACTION,PAC,C00442034,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00442020&cycle=2034
ENVIRONMENT AMERICA INC. VOTER ACTION_1000,Federal Office,NJ,U.S. Senate,,Cory Booker,D,1000.00,1000.00,0.00,ENVIRONMENT AMERICA INC. VOTER ACTION,PAC,C00442035,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00442020&cycle=2035
ENVIRONMENT AMERICA INC. VOTER ACTION_500,Federal Office,DE,U.S. Senate,,Chris Coons,D,500.00,500.00,0.00,ENVIRONMENT AMERICA INC. VOTER ACTION,PAC,C00442036,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00442020&cycle=2036
ENVIRONMENT AMERICA INC. VOTER ACTION_1250,Federal Office,NC,U.S. Senate,,Cal Cunningham,D,1250.00,1250.00,0.00,ENVIRONMENT AMERICA INC. VOTER ACTION,PAC,C00442037,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00442020&cycle=2037
ENVIRONMENT AMERICA INC. VOTER ACTION_1250,Federal Office,ME,U.S. Senate,,Sara Gideon,D,1250.00,1250.00,0.00,ENVIRONMENT AMERICA INC. VOTER ACTION,PAC,C00442038,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00442020&cycle=2038
ENVIRONMENT AMERICA INC. VOTER ACTION_1000,Federal Office,AK,U.S. Senate,,Al Gross,I,1000.00,1000.00,0.00,ENVIRONMENT AMERICA INC. VOTER ACTION,PAC,C00442039,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00442020&cycle=2039
ENVIRONMENT AMERICA INC. VOTER ACTION_500,Federal Office,SC,U.S. Senate,,Jaime Harrison,D,500.00,500.00,0.00,ENVIRONMENT AMERICA INC. VOTER ACTION,PAC,C00442040,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00442020&cycle=2040
ENVIRONMENT AMERICA INC. VOTER ACTION_1250,Federal Office,CO,U.S. Senate,,John Hickenlooper,D,1250.00,1250.00,0.00,ENVIRONMENT AMERICA INC. VOTER ACTION,PAC,C00442041,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00442020&cycle=2041
ENVIRONMENT AMERICA INC. VOTER ACTION_1000,Federal Office,AL,U.S. Senate,,Doug Jones,D,1000.00,1000.00,0.00,ENVIRONMENT AMERICA INC. VOTER ACTION,PAC,C00442042,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00442020&cycle=2042
ENVIRONMENT AMERICA INC. VOTER ACTION_3250,Federal Office,MA,U.S. Senate,,Ed Markey,D,3250.00,3250.00,0.00,ENVIRONMENT AMERICA INC. VOTER ACTION,PAC,C00442043,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00442020&cycle=2043
ENVIRONMENT AMERICA INC. VOTER ACTION_1600,Federal Office,GA,U.S. Senate,,Jon Ossoff,D,1600.00,1600.00,0.00,ENVIRONMENT AMERICA INC. VOTER ACTION,PAC,C00442044,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00442020&cycle=2044
ENVIRONMENT AMERICA INC. VOTER ACTION_4000,Federal Office,MI,U.S. Senate,,Gary Peters,D,4000.00,4000.00,0.00,ENVIRONMENT AMERICA INC. VOTER ACTION,PAC,C00442045,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00442020&cycle=2045
ENVIRONMENT AMERICA INC. VOTER ACTION_1000,Federal Office,NH,U.S. Senate,,Jeanne Shaheen,D,1000.00,1000.00,0.00,ENVIRONMENT AMERICA INC. VOTER ACTION,PAC,C00442046,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00442020&cycle=2046
ENVIRONMENT AMERICA INC. VOTER ACTION_1000,Federal Office,GA,U.S. Senate,,Raphael Warnock,D,1000.00,1000.00,0.00,ENVIRONMENT AMERICA INC. VOTER ACTION,PAC,C00442047,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00442020&cycle=2047
ENVIRONMENTAL DEFENSE ACTION FUND PAC_5878,Federal Office,IA,U.S. House,3,Cindy Axne,D,5878.00,5878.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471540,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2020
ENVIRONMENTAL DEFENSE ACTION FUND PAC_2000,Federal Office,NE,U.S. House,2,Donald John Bacon,R,2000.00,2000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471541,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2021
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,NY,U.S. House,22,Anthony Brindisi,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471542,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2022
ENVIRONMENTAL DEFENSE ACTION FUND PAC_2000,Federal Office,FL,U.S. House,16,Vernon Buchanan,R,2000.00,2000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471543,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2023
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,IL,U.S. House,17,Cheri Bustos,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471544,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2024
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,PA,U.S. House,8,Matt Cartwright,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471545,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2025
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,TN,U.S. House,5,Jim Cooper,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471546,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2026
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,CA,U.S. House,21,TJ Cox,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471547,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2027
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,UT,U.S. House,3,John Curtis,R,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471548,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2028
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,KS,U.S. House,3,Sharice Davids,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471549,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2029
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,IL,U.S. House,13,Rodney Davis,R,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471550,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2030
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,MI,U.S. House,12,Debbie Dingell,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471551,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2031
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,NC,U.S. House,11,Dan Driscoll,R,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471552,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2032
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,TX,U.S. House,16,Veronica Escobar,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471553,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2033
ENVIRONMENTAL DEFENSE ACTION FUND PAC_6000,Federal Office,PA,U.S. House,1,Brian Fitzpatrick,R,6000.00,6000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471554,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2034
ENVIRONMENTAL DEFENSE ACTION FUND PAC_3000,Federal Office,TX,U.S. House,7,Lizzie Fletcher,D,3000.00,3000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471555,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2035
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,NE,U.S. House,1,Jeff Fortenberry,R,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471556,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2036
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,TX,U.S. House,12,Kay Granger,R,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471557,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2037
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,CT,U.S. House,5,Jahana Hayes,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471558,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2038
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,TX,U.S. House,30,Eddie Bernice Johnson,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471559,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2039
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,TX,U.S. House,23,Gina Ortiz Jones,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471560,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2040
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,IL,U.S. House,2,Robin Kelly,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471561,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2041
ENVIRONMENTAL DEFENSE ACTION FUND PAC_3000,Federal Office,NJ,U.S. House,3,Andy Kim,D,3000.00,3000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471562,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2042
ENVIRONMENTAL DEFENSE ACTION FUND PAC_2000,Federal Office,PA,U.S. House,17,Conor Lamb,D,2000.00,2000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471563,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2043
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,CA,U.S. House,49,Mike Levin,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471564,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2044
ENVIRONMENTAL DEFENSE ACTION FUND PAC_4000,Federal Office,VA,U.S. House,2,Elaine Luria,D,4000.00,4000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471565,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2045
ENVIRONMENTAL DEFENSE ACTION FUND PAC_2000,Federal Office,FL,U.S. House,18,Brian Mast,R,2000.00,2000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471566,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2046
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,UT,U.S. House,4,Ben McAdams,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471567,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2047
ENVIRONMENTAL DEFENSE ACTION FUND PAC_4256,Federal Office,NC,U.S. House,9,Dan McCready,D,4256.00,4256.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471568,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2048
ENVIRONMENTAL DEFENSE ACTION FUND PAC_3000,Federal Office,VA,U.S. House,4,Donald McEachin,D,3000.00,3000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471569,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2049
ENVIRONMENTAL DEFENSE ACTION FUND PAC_3878,Federal Office,FL,U.S. House,7,Stephanie Murphy,D,3878.00,3878.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471570,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2050
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,CO,U.S. House,2,Joseph Neguse,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471571,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2051
ENVIRONMENTAL DEFENSE ACTION FUND PAC_3878,Federal Office,AZ,U.S. House,1,Tom O'Halleran,D,3878.00,3878.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471572,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2052
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,CA,U.S. House,45,Katie Porter,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471573,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2053
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,NY,U.S. House,23,Tom Reed,R,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471574,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2054
ENVIRONMENTAL DEFENSE ACTION FUND PAC_2000,Federal Office,DE,U.S. House,1,Lisa Blunt Rochester,D,2000.00,2000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471575,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2055
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,NY,U.S. House,11,Max Rose,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471576,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2056
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,CA,U.S. House,48,Harley Rouda,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471577,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2057
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,IL,U.S. House,1,Bobby L Rush,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471578,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2058
ENVIRONMENTAL DEFENSE ACTION FUND PAC_3000,Federal Office,WA,U.S. House,8,Kim Schrier,D,3000.00,3000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471579,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2059
ENVIRONMENTAL DEFENSE ACTION FUND PAC_2000,Federal Office,NJ,U.S. House,11,Mikie Sherrill,D,2000.00,2000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471580,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2060
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,MI,U.S. House,8,Elissa Slotkin,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471581,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2061
ENVIRONMENTAL DEFENSE ACTION FUND PAC_3000,Federal Office,NM,U.S. House,2,Xochitl Torres Small,D,3000.00,3000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471582,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2062
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,FL,U.S. House,9,Darren Soto,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471583,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2063
ENVIRONMENTAL DEFENSE ACTION FUND PAC_4000,Federal Office,VA,U.S. House,7,Abigail Spanberger,D,4000.00,4000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471584,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2064
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,NY,U.S. House,21,Elise Stefanik,R,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471585,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2065
ENVIRONMENTAL DEFENSE ACTION FUND PAC_4878,Federal Office,MI,U.S. House,11,Haley Stevens,D,4878.00,4878.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471586,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2066
ENVIRONMENTAL DEFENSE ACTION FUND PAC_3939,Federal Office,IL,U.S. House,14,Lauren A Underwood,D,3939.00,3939.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471587,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2067
ENVIRONMENTAL DEFENSE ACTION FUND PAC_0,Federal Office,TX,U.S. House,34,Filemon Vela,D,0.00,0.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471588,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2068
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,PA,U.S. House,7,Susan Wild,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471589,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2069
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,IN,U.S. Senate,,Mike Braun,R,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471590,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2070
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,MT,U.S. Senate,,Steve Bullock,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471591,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2071
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,WV,U.S. Senate,,Shelley Moore Capito,R,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471592,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2072
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,DE,U.S. Senate,,Tom Carper,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471593,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2073
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,IL,U.S. Senate,,Dick Durbin,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471594,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2074
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,CO,U.S. Senate,,John Hickenlooper,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471595,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2075
ENVIRONMENTAL DEFENSE ACTION FUND PAC_3000,Federal Office,AL,U.S. Senate,,Doug Jones,D,3000.00,3000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471596,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2076
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,NM,U.S. Senate,3,Ben Ray Lujan,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471597,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2077
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,MA,U.S. Senate,,Ed Markey,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471598,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2078
ENVIRONMENTAL DEFENSE ACTION FUND PAC_3000,Federal Office,MI,U.S. Senate,,Gary Peters,D,3000.00,3000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471599,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2079
ENVIRONMENTAL DEFENSE ACTION FUND PAC_2000,Federal Office,NH,U.S. Senate,,Jeanne Shaheen,D,2000.00,2000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471600,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2080
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,AZ,U.S. Senate,,Kyrsten Sinema,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471601,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2081
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,MI,U.S. Senate,,Debbie Stabenow,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471602,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2082
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,AK,U.S. Senate,,Dan Sullivan,R,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471603,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2083
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,SD,U.S. Senate,,John Thune,R,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471604,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2084
ENVIRONMENTAL DEFENSE ACTION FUND PAC_1000,Federal Office,VA,U.S. Senate,,Mark Warner,D,1000.00,1000.00,0.00,ENVIRONMENTAL DEFENSE ACTION FUND PAC,PAC,C00471605,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00471540&cycle=2085
"NRDC ACTION FUND INC., PAC_2500",Federal Office,NY,U.S. House,22,Anthony Brindisi,D,2500.00,2500.00,0.00,"NRDC ACTION FUND INC., PAC",PAC,C00548008,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00548008&cycle=2020
"NRDC ACTION FUND INC., PAC_2500",Federal Office,PA,U.S. House,8,Matt Cartwright,D,2500.00,2500.00,0.00,"NRDC ACTION FUND INC., PAC",PAC,C00548009,FEC,https://www.opensecrets.org/pacs/lookup2.php?strID=C00548008&cycle=2021
